date,temperature_2m,relative_humidity_2m,terrestrial_radiation
2024-08-25 23:00:00+00:00,25.2395,62.0,0.0
2024-08-26 00:00:00+00:00,24.8395,70.0,0.0
2024-08-26 01:00:00+00:00,24.1395,75.0,0.0
2024-08-26 02:00:00+00:00,23.689499,79.0,0.0
2024-08-26 03:00:00+00:00,23.4895,80.0,0.0
2024-08-26 04:00:00+00:00,23.189499,83.0,0.0
2024-08-26 05:00:00+00:00,22.9895,85.0,0.0
2024-08-26 06:00:00+00:00,22.7895,86.0,5.1243505
2024-08-26 07:00:00+00:00,23.5395,84.0,166.70427
2024-08-26 08:00:00+00:00,25.439499,75.0,436.5677
2024-08-26 09:00:00+00:00,27.4895,69.0,686.4935
2024-08-26 10:00:00+00:00,29.2895,62.0,899.4258
2024-08-26 11:00:00+00:00,31.2895,54.0,1060.827
2024-08-26 12:00:00+00:00,33.0895,47.0,1159.6733
2024-08-26 13:00:00+00:00,34.4895,39.0,1189.2037
2024-08-26 14:00:00+00:00,35.2395,38.0,1147.3813
2024-08-26 15:00:00+00:00,35.8895,37.0,1037.035
2024-08-26 16:00:00+00:00,35.5895,38.0,865.6657
2024-08-26 17:00:00+00:00,35.1895,39.0,644.9356
2024-08-26 18:00:00+00:00,32.6395,51.0,389.87387
2024-08-26 19:00:00+00:00,30.1395,58.0,117.85343
2024-08-26 20:00:00+00:00,28.2895,65.0,0.0
2024-08-26 21:00:00+00:00,27.189499,67.0,0.0
2024-08-26 22:00:00+00:00,26.2395,70.0,0.0
2024-08-26 23:00:00+00:00,25.5395,73.0,0.0
2024-08-27 00:00:00+00:00,25.2395,74.0,0.0
2024-08-27 01:00:00+00:00,24.8395,76.0,0.0
2024-08-27 02:00:00+00:00,24.689499,76.0,0.0
2024-08-27 03:00:00+00:00,24.8395,75.0,0.0
2024-08-27 04:00:00+00:00,24.8395,75.0,0.0
2024-08-27 05:00:00+00:00,24.689499,75.0,0.0
2024-08-27 06:00:00+00:00,23.8395,80.0,3.2861922
2024-08-27 07:00:00+00:00,24.439499,81.0,163.24059
2024-08-27 08:00:00+00:00,26.8395,68.0,433.4642
2024-08-27 09:00:00+00:00,29.2395,58.0,683.6307
2024-08-27 10:00:00+00:00,31.2395,48.0,896.66705
2024-08-27 11:00:00+00:00,32.9895,42.0,1058.0278
2024-08-27 12:00:00+00:00,34.3395,38.0,1156.6925
2024-08-27 13:00:00+00:00,35.3895,36.0,1185.9119
2024-08-27 14:00:00+00:00,36.1895,33.0,1143.6703
2024-08-27 15:00:00+00:00,36.7895,32.0,1032.8252
2024-08-27 16:00:00+00:00,36.4895,35.0,860.91223
2024-08-27 17:00:00+00:00,33.9395,46.0,639.6294
2024-08-27 18:00:00+00:00,31.939499,50.0,384.0462
2024-08-27 19:00:00+00:00,29.5895,57.0,114.614235
2024-08-27 20:00:00+00:00,27.7895,61.0,0.0
2024-08-27 21:00:00+00:00,26.5895,64.0,0.0
2024-08-27 22:00:00+00:00,25.5895,69.0,0.0
2024-08-27 23:00:00+00:00,24.8395,72.0,0.0
2024-08-28 00:00:00+00:00,24.5395,75.0,0.0
2024-08-28 01:00:00+00:00,24.1395,78.0,0.0
2024-08-28 02:00:00+00:00,23.8395,80.0,0.0
2024-08-28 03:00:00+00:00,23.5395,81.0,0.0
2024-08-28 04:00:00+00:00,23.2895,83.0,0.0
2024-08-28 05:00:00+00:00,23.0895,85.0,0.0
2024-08-28 06:00:00+00:00,22.8395,87.0,1.4393208
2024-08-28 07:00:00+00:00,23.689499,85.0,159.7615
2024-08-28 08:00:00+00:00,25.5395,76.0,430.3385
2024-08-28 09:00:00+00:00,27.189499,71.0,680.7354
2024-08-28 10:00:00+00:00,29.0395,64.0,893.864
2024-08-28 11:00:00+00:00,30.8395,56.0,1055.1733
2024-08-28 12:00:00+00:00,31.7395,52.0,1153.6453
2024-08-28 13:00:00+00:00,33.3395,45.0,1182.5431
2024-08-28 14:00:00+00:00,34.2395,41.0,1139.8745
2024-08-28 15:00:00+00:00,33.2395,47.0,1028.5253
2024-08-28 16:00:00+00:00,31.5895,53.0,856.0651
2024-08-28 17:00:00+00:00,30.8895,54.0,634.231
2024-08-28 18:00:00+00:00,29.7395,57.0,378.1273
2024-08-28 19:00:00+00:00,28.0895,62.0,111.5451
2024-08-28 20:00:00+00:00,26.5895,67.0,0.0
2024-08-28 21:00:00+00:00,25.2395,72.0,0.0
2024-08-28 22:00:00+00:00,24.3395,77.0,0.0
2024-08-28 23:00:00+00:00,23.7395,80.0,0.0
2024-08-29 00:00:00+00:00,23.439499,80.0,0.0
2024-08-29 01:00:00+00:00,23.1395,82.0,0.0
2024-08-29 02:00:00+00:00,23.0395,81.0,0.0
2024-08-29 03:00:00+00:00,22.8395,82.0,0.0
2024-08-29 04:00:00+00:00,22.7395,83.0,0.0
2024-08-29 05:00:00+00:00,22.7395,84.0,0.0
2024-08-29 06:00:00+00:00,22.2895,86.0,0.0
2024-08-29 07:00:00+00:00,22.7395,85.0,156.2662
2024-08-29 08:00:00+00:00,24.0395,78.0,427.1881
2024-08-29 09:00:00+00:00,25.9895,68.0,677.80634
2024-08-29 10:00:00+00:00,27.689499,61.0,891.0168
2024-08-29 11:00:00+00:00,28.6395,56.0,1052.2631
2024-08-29 12:00:00+00:00,30.1395,53.0,1150.5314
2024-08-29 13:00:00+00:00,31.6395,48.0,1179.0994
2024-08-29 14:00:00+00:00,32.6895,45.0,1135.9965
2024-08-29 15:00:00+00:00,34.0395,40.0,1024.1385
2024-08-29 16:00:00+00:00,34.0895,39.0,851.129
2024-08-29 17:00:00+00:00,33.9895,34.0,628.74426
2024-08-29 18:00:00+00:00,33.5895,35.0,372.1249
2024-08-29 19:00:00+00:00,31.1395,50.0,108.43442
2024-08-29 20:00:00+00:00,29.6395,54.0,0.0
2024-08-29 21:00:00+00:00,28.3395,56.0,0.0
2024-08-29 22:00:00+00:00,27.0395,62.0,0.0
2024-08-29 23:00:00+00:00,25.939499,67.0,0.0
2024-08-30 00:00:00+00:00,25.2895,69.0,0.0
2024-08-30 01:00:00+00:00,24.8395,73.0,0.0
2024-08-30 02:00:00+00:00,24.5895,75.0,0.0
2024-08-30 03:00:00+00:00,24.3895,76.0,0.0
2024-08-30 04:00:00+00:00,24.1395,77.0,0.0
2024-08-30 05:00:00+00:00,23.689499,79.0,0.0
2024-08-30 06:00:00+00:00,23.3395,82.0,0.0
2024-08-30 07:00:00+00:00,23.9895,81.0,152.75644
2024-08-30 08:00:00+00:00,25.5895,73.0,424.0142
2024-08-30 09:00:00+00:00,27.5895,63.0,674.8432
2024-08-30 10:00:00+00:00,29.4895,53.0,888.124
2024-08-30 11:00:00+00:00,31.2395,48.0,1049.2974
2024-08-30 12:00:00+00:00,32.9895,40.0,1147.3525
2024-08-30 13:00:00+00:00,33.4895,40.0,1175.5822
2024-08-30 14:00:00+00:00,33.9395,38.0,1132.0387
2024-08-30 15:00:00+00:00,34.9395,37.0,1019.6682
2024-08-30 16:00:00+00:00,35.2895,36.0,846.1099
2024-08-30 17:00:00+00:00,34.8895,36.0,623.17535
2024-08-30 18:00:00+00:00,33.5395,40.0,366.0454
2024-08-30 19:00:00+00:00,31.439499,44.0,105.28601
2024-08-30 20:00:00+00:00,28.9895,51.0,0.0
2024-08-30 21:00:00+00:00,27.6395,55.0,0.0
2024-08-30 22:00:00+00:00,26.689499,62.0,0.0
2024-08-30 23:00:00+00:00,26.0895,71.0,0.0
2024-08-31 00:00:00+00:00,25.939499,72.0,0.0
2024-08-31 01:00:00+00:00,25.7895,72.0,0.0
2024-08-31 02:00:00+00:00,25.439499,72.0,0.0
2024-08-31 03:00:00+00:00,24.9895,71.0,0.0
2024-08-31 04:00:00+00:00,24.3895,75.0,0.0
2024-08-31 05:00:00+00:00,24.3895,76.0,0.0
2024-08-31 06:00:00+00:00,24.3395,78.0,0.0
2024-08-31 07:00:00+00:00,24.8395,78.0,149.23077
2024-08-31 08:00:00+00:00,25.8895,71.0,420.8152
2024-08-31 09:00:00+00:00,27.4895,62.0,671.84485
2024-08-31 10:00:00+00:00,29.439499,52.0,885.1872
2024-08-31 11:00:00+00:00,31.2395,44.0,1046.2769
2024-08-31 12:00:00+00:00,32.7395,41.0,1144.1095
2024-08-31 13:00:00+00:00,33.7895,38.0,1171.9935
2024-08-31 14:00:00+00:00,34.2895,39.0,1128.0044
2024-08-31 15:00:00+00:00,34.9395,38.0,1015.1189
2024-08-31 16:00:00+00:00,34.3895,42.0,841.01117
2024-08-31 17:00:00+00:00,31.3895,56.0,617.53107
2024-08-31 18:00:00+00:00,29.9895,60.0,359.89542
2024-08-31 19:00:00+00:00,28.3895,67.0,102.103
2024-08-31 20:00:00+00:00,27.189499,74.0,0.0
2024-08-31 21:00:00+00:00,26.2395,77.0,0.0
2024-08-31 22:00:00+00:00,25.4895,80.0,0.0
2024-08-31 23:00:00+00:00,24.939499,82.0,0.0
2024-09-01 00:00:00+00:00,24.3395,81.0,0.0
2024-09-01 01:00:00+00:00,23.7895,84.0,0.0
2024-09-01 02:00:00+00:00,23.5895,82.0,0.0
2024-09-01 03:00:00+00:00,23.8895,79.0,0.0
2024-09-01 04:00:00+00:00,23.7395,78.0,0.0
2024-09-01 05:00:00+00:00,23.6395,79.0,0.0
2024-09-01 06:00:00+00:00,23.439499,82.0,0.0
2024-09-01 07:00:00+00:00,23.939499,82.0,145.6901
2024-09-01 08:00:00+00:00,25.2895,77.0,417.59222
2024-09-01 09:00:00+00:00,27.0895,73.0,668.8125
2024-09-01 10:00:00+00:00,28.6395,65.0,882.2054
2024-09-01 11:00:00+00:00,29.9895,58.0,1043.2013
2024-09-01 12:00:00+00:00,31.189499,52.0,1140.8037
2024-09-01 13:00:00+00:00,32.2895,45.0,1168.3354
2024-09-01 14:00:00+00:00,32.7395,42.0,1123.8965
2024-09-01 15:00:00+00:00,32.9395,43.0,1010.4942
2024-09-01 16:00:00+00:00,32.6395,43.0,835.83856
2024-09-01 17:00:00+00:00,31.7895,43.0,611.81616
2024-09-01 18:00:00+00:00,30.2395,45.0,353.68216
2024-09-01 19:00:00+00:00,28.189499,49.0,98.88927
2024-09-01 20:00:00+00:00,26.2395,58.0,0.0
2024-09-01 21:00:00+00:00,24.7395,64.0,0.0
2024-09-01 22:00:00+00:00,23.5895,70.0,0.0
2024-09-01 23:00:00+00:00,22.9895,74.0,0.0
2024-09-02 00:00:00+00:00,22.4895,73.0,0.0
2024-09-02 01:00:00+00:00,22.1395,74.0,0.0
2024-09-02 02:00:00+00:00,21.689499,76.0,0.0
2024-09-02 03:00:00+00:00,21.3395,79.0,0.0
2024-09-02 04:00:00+00:00,20.939499,83.0,0.0
2024-09-02 05:00:00+00:00,20.6395,87.0,0.0
2024-09-02 06:00:00+00:00,20.3395,89.0,0.0
2024-09-02 07:00:00+00:00,21.0395,87.0,142.1338
2024-09-02 08:00:00+00:00,22.939499,77.0,414.34454
2024-09-02 09:00:00+00:00,25.2395,63.0,665.74457
2024-09-02 10:00:00+00:00,27.439499,54.0,879.1783
2024-09-02 11:00:00+00:00,29.439499,43.0,1040.072
2024-09-02 12:00:00+00:00,31.2395,35.0,1137.4363
2024-09-02 13:00:00+00:00,32.1895,32.0,1164.6102
2024-09-02 14:00:00+00:00,32.5395,33.0,1119.7179
2024-09-02 15:00:00+00:00,32.4395,35.0,1005.799
2024-09-02 16:00:00+00:00,32.0895,41.0,830.5977
2024-09-02 17:00:00+00:00,30.0395,48.0,606.03864
2024-09-02 18:00:00+00:00,27.939499,53.0,347.41306
2024-09-02 19:00:00+00:00,25.439499,63.0,95.64864
2024-09-02 20:00:00+00:00,23.939499,70.0,0.0
2024-09-02 21:00:00+00:00,23.0895,71.0,0.0
2024-09-02 22:00:00+00:00,22.7395,71.0,0.0
2024-09-02 23:00:00+00:00,22.3895,71.0,0.0
2024-09-03 00:00:00+00:00,22.2395,72.0,0.0
2024-09-03 01:00:00+00:00,21.7895,76.0,0.0
2024-09-03 02:00:00+00:00,21.3895,80.0,0.0
2024-09-03 03:00:00+00:00,20.939499,84.0,0.0
2024-09-03 04:00:00+00:00,20.4895,87.0,0.0
2024-09-03 05:00:00+00:00,20.0895,88.0,0.0
2024-09-03 06:00:00+00:00,19.5895,86.0,0.0
2024-09-03 07:00:00+00:00,20.0395,79.0,138.56201
2024-09-03 08:00:00+00:00,21.5895,67.0,411.0714
2024-09-03 09:00:00+00:00,23.8395,58.0,662.6425
2024-09-03 10:00:00+00:00,26.0395,50.0,876.1069
2024-09-03 11:00:00+00:00,28.0395,46.0,1036.8898
2024-09-03 12:00:00+00:00,29.1395,43.0,1134.0085
2024-09-03 13:00:00+00:00,29.8395,39.0,1160.82
2024-09-03 14:00:00+00:00,29.8395,36.0,1115.4733
2024-09-03 15:00:00+00:00,29.4895,33.0,1001.0379
2024-09-03 16:00:00+00:00,28.4895,30.0,825.2942
2024-09-03 17:00:00+00:00,27.0895,35.0,600.20337
2024-09-03 18:00:00+00:00,25.2395,46.0,341.0935
2024-09-03 19:00:00+00:00,22.7395,64.0,92.38456
2024-09-03 20:00:00+00:00,21.1395,70.0,0.0
2024-09-03 21:00:00+00:00,20.1395,75.0,0.0
2024-09-03 22:00:00+00:00,19.5895,76.0,0.0
2024-09-03 23:00:00+00:00,19.189499,75.0,0.0
2024-09-04 00:00:00+00:00,18.7895,77.0,0.0
2024-09-04 01:00:00+00:00,18.4895,80.0,0.0
2024-09-04 02:00:00+00:00,18.2895,81.0,0.0
2024-09-04 03:00:00+00:00,18.0395,84.0,0.0
2024-09-04 04:00:00+00:00,17.7395,87.0,0.0
2024-09-04 05:00:00+00:00,17.4895,91.0,0.0
2024-09-04 06:00:00+00:00,17.0395,92.0,0.0
2024-09-04 07:00:00+00:00,17.9895,89.0,134.97586
2024-09-04 08:00:00+00:00,19.939499,83.0,407.773
2024-09-04 09:00:00+00:00,22.0895,75.0,659.505
2024-09-04 10:00:00+00:00,24.0895,68.0,872.99066
2024-09-04 11:00:00+00:00,26.3895,60.0,1033.6548
2024-09-04 12:00:00+00:00,28.8395,52.0,1130.5223
2024-09-04 13:00:00+00:00,30.5395,43.0,1156.9675
2024-09-04 14:00:00+00:00,31.5895,36.0,1111.1653
2024-09-04 15:00:00+00:00,32.1395,36.0,996.21497
2024-09-04 16:00:00+00:00,31.3895,36.0,819.9326
2024-09-04 17:00:00+00:00,30.0895,39.0,594.31793
2024-09-04 18:00:00+00:00,28.3895,45.0,334.73224
2024-09-04 19:00:00+00:00,25.939499,54.0,89.10074
2024-09-04 20:00:00+00:00,24.0895,63.0,0.0
2024-09-04 21:00:00+00:00,22.7395,67.0,0.0
2024-09-04 22:00:00+00:00,21.939499,72.0,0.0
2024-09-04 23:00:00+00:00,21.3395,75.0,0.0
2024-09-05 00:00:00+00:00,20.689499,76.0,0.0
2024-09-05 01:00:00+00:00,20.3395,77.0,0.0
2024-09-05 02:00:00+00:00,19.939499,78.0,0.0
2024-09-05 03:00:00+00:00,19.5395,78.0,0.0
2024-09-05 04:00:00+00:00,19.4895,79.0,0.0
2024-09-05 05:00:00+00:00,19.0395,80.0,0.0
2024-09-05 06:00:00+00:00,18.2395,83.0,0.0
2024-09-05 07:00:00+00:00,18.8895,81.0,131.37347
2024-09-05 08:00:00+00:00,21.8395,69.0,404.44928
2024-09-05 09:00:00+00:00,24.5395,60.0,656.332
2024-09-05 10:00:00+00:00,26.7395,54.0,869.83026
2024-09-05 11:00:00+00:00,29.1395,49.0,1030.3682
2024-09-05 12:00:00+00:00,31.0395,43.0,1126.9795
2024-09-05 13:00:00+00:00,32.4395,40.0,1153.056
2024-09-05 14:00:00+00:00,33.0395,38.0,1106.7971
2024-09-05 15:00:00+00:00,32.8395,36.0,991.3355
2024-09-05 16:00:00+00:00,31.939499,36.0,814.52094
2024-09-05 17:00:00+00:00,30.6395,37.0,588.38763
2024-09-05 18:00:00+00:00,28.7895,42.0,328.33575
2024-09-05 19:00:00+00:00,26.0895,51.0,85.80133
2024-09-05 20:00:00+00:00,24.0395,62.0,0.0
2024-09-05 21:00:00+00:00,22.5395,65.0,0.0
2024-09-05 22:00:00+00:00,21.3895,72.0,0.0
2024-09-05 23:00:00+00:00,20.7895,77.0,0.0
2024-09-06 00:00:00+00:00,20.6395,73.0,0.0
2024-09-06 01:00:00+00:00,20.2395,75.0,0.0
2024-09-06 02:00:00+00:00,19.8395,78.0,0.0
2024-09-06 03:00:00+00:00,19.3895,79.0,0.0
2024-09-06 04:00:00+00:00,18.8395,83.0,0.0
2024-09-06 05:00:00+00:00,18.3895,86.0,0.0
2024-09-06 06:00:00+00:00,17.689499,89.0,0.0
2024-09-06 07:00:00+00:00,18.3895,89.0,127.75697
2024-09-06 08:00:00+00:00,20.3395,83.0,401.1006
2024-09-06 09:00:00+00:00,22.5895,76.0,653.1243
2024-09-06 10:00:00+00:00,24.4895,64.0,866.62634
2024-09-06 11:00:00+00:00,26.689499,51.0,1027.0312
2024-09-06 12:00:00+00:00,28.6395,36.0,1123.382
2024-09-06 13:00:00+00:00,30.1395,25.0,1149.0879
2024-09-06 14:00:00+00:00,30.7395,23.0,1102.3737
2024-09-06 15:00:00+00:00,30.9895,26.0,986.4035
2024-09-06 16:00:00+00:00,30.689499,28.0,809.06213
2024-09-06 17:00:00+00:00,30.0395,22.0,582.42053
2024-09-06 18:00:00+00:00,28.7895,25.0,321.91217
2024-09-06 19:00:00+00:00,25.3395,41.0,82.489334
2024-09-06 20:00:00+00:00,22.8395,47.0,0.0
2024-09-06 21:00:00+00:00,21.2895,52.0,0.0
2024-09-06 22:00:00+00:00,20.189499,57.0,0.0
2024-09-06 23:00:00+00:00,19.3395,62.0,0.0
2024-09-07 00:00:00+00:00,18.689499,65.0,0.0
2024-09-07 01:00:00+00:00,17.9895,65.0,0.0
2024-09-07 02:00:00+00:00,17.2895,64.0,0.0
2024-09-07 03:00:00+00:00,16.5895,65.0,0.0
2024-09-07 04:00:00+00:00,15.9895,67.0,0.0
2024-09-07 05:00:00+00:00,15.789499,69.0,0.0
2024-09-07 06:00:00+00:00,15.339499,67.0,0.0
2024-09-07 07:00:00+00:00,15.839499,64.0,124.124916
2024-09-07 08:00:00+00:00,19.0895,50.0,397.72626
2024-09-07 09:00:00+00:00,21.7395,43.0,649.8811
2024-09-07 10:00:00+00:00,23.9895,40.0,863.37964
2024-09-07 11:00:00+00:00,26.2395,32.0,1023.64557
2024-09-07 12:00:00+00:00,27.8395,27.0,1119.7318
2024-09-07 13:00:00+00:00,28.9895,24.0,1145.0663
2024-09-07 14:00:00+00:00,29.3895,22.0,1097.8993
2024-09-07 15:00:00+00:00,27.8895,29.0,981.42535
2024-09-07 16:00:00+00:00,26.7895,30.0,803.564
2024-09-07 17:00:00+00:00,25.0395,42.0,576.423
2024-09-07 18:00:00+00:00,22.8395,43.0,315.46744
2024-09-07 19:00:00+00:00,21.689499,47.0,79.169655
2024-09-07 20:00:00+00:00,20.5895,60.0,0.0
2024-09-07 21:00:00+00:00,19.8395,62.0,0.0
2024-09-07 22:00:00+00:00,19.8395,60.0,0.0
2024-09-07 23:00:00+00:00,19.1395,60.0,0.0
2024-09-08 00:00:00+00:00,19.0895,64.0,0.0
2024-09-08 01:00:00+00:00,18.7895,67.0,0.0
2024-09-08 02:00:00+00:00,18.939499,70.0,0.0
2024-09-08 03:00:00+00:00,18.7895,73.0,0.0
2024-09-08 04:00:00+00:00,18.3395,79.0,0.0
2024-09-08 05:00:00+00:00,17.939499,83.0,0.0
2024-09-08 06:00:00+00:00,17.4895,88.0,0.0
2024-09-08 07:00:00+00:00,17.7895,88.0,120.47819
2024-09-08 08:00:00+00:00,19.5895,76.0,394.32706
2024-09-08 09:00:00+00:00,21.689499,60.0,646.6039
2024-09-08 10:00:00+00:00,23.3895,48.0,860.0904
2024-09-08 11:00:00+00:00,25.2395,41.0,1020.21173
2024-09-08 12:00:00+00:00,27.0895,36.0,1116.0314
2024-09-08 13:00:00+00:00,28.3895,36.0,1140.9941
2024-09-08 14:00:00+00:00,29.0895,35.0,1093.3777
2024-09-08 15:00:00+00:00,29.3395,39.0,976.4063
2024-09-08 16:00:00+00:00,29.2895,40.0,798.0339
2024-09-08 17:00:00+00:00,27.7895,48.0,570.4014
2024-09-08 18:00:00+00:00,25.7895,50.0,309.011
2024-09-08 19:00:00+00:00,23.189499,57.0,75.845665
2024-09-08 20:00:00+00:00,21.7395,63.0,0.0
2024-09-08 21:00:00+00:00,20.7395,67.0,0.0
2024-09-08 22:00:00+00:00,20.0395,73.0,0.0
2024-09-08 23:00:00+00:00,19.6395,70.0,0.0
2024-09-09 00:00:00+00:00,19.3895,70.0,0.0
2024-09-09 01:00:00+00:00,18.7395,77.0,0.0
2024-09-09 02:00:00+00:00,18.3395,81.0,0.0
2024-09-09 03:00:00+00:00,17.7895,85.0,0.0
2024-09-09 04:00:00+00:00,17.4895,86.0,0.0
2024-09-09 05:00:00+00:00,17.2395,87.0,0.0
2024-09-09 06:00:00+00:00,16.7895,88.0,0.0
2024-09-09 07:00:00+00:00,17.189499,87.0,118.45887
2024-09-09 08:00:00+00:00,19.0395,79.0,390.90234
2024-09-09 09:00:00+00:00,21.2895,67.0,643.2916
2024-09-09 10:00:00+00:00,23.1395,59.0,856.7587
2024-09-09 11:00:00+00:00,25.1395,50.0,1016.7299
2024-09-09 12:00:00+00:00,27.439499,42.0,1112.2788
2024-09-09 13:00:00+00:00,28.3895,37.0,1136.8685
2024-09-09 14:00:00+00:00,28.8395,38.0,1088.8024
2024-09-09 15:00:00+00:00,29.3895,36.0,971.3357
2024-09-09 16:00:00+00:00,28.4895,38.0,792.4558
2024-09-09 17:00:00+00:00,27.2895,40.0,564.3388
2024-09-09 18:00:00+00:00,25.3895,46.0,302.5192
2024-09-09 19:00:00+00:00,22.5895,61.0,72.5052
2024-09-09 20:00:00+00:00,20.5895,76.0,0.0
2024-09-09 21:00:00+00:00,19.2395,80.0,0.0
2024-09-09 22:00:00+00:00,18.4895,86.0,0.0
2024-09-09 23:00:00+00:00,17.8895,88.0,0.0
2024-09-10 00:00:00+00:00,17.5395,87.0,0.0
2024-09-10 01:00:00+00:00,17.189499,87.0,0.0
2024-09-10 02:00:00+00:00,16.939499,87.0,0.0
2024-09-10 03:00:00+00:00,16.5895,88.0,0.0
2024-09-10 04:00:00+00:00,16.3395,89.0,0.0
2024-09-10 05:00:00+00:00,16.0895,90.0,0.0
2024-09-10 06:00:00+00:00,15.8895,91.0,0.0
2024-09-10 07:00:00+00:00,16.4895,90.0,116.69521
2024-09-10 08:00:00+00:00,18.6395,83.0,387.45447
2024-09-10 09:00:00+00:00,21.0395,74.0,639.94336
2024-09-10 10:00:00+00:00,23.3395,65.0,853.3777
2024-09-10 11:00:00+00:00,25.189499,60.0,1013.18506
2024-09-10 12:00:00+00:00,26.7895,54.0,1108.45
2024-09-10 13:00:00+00:00,28.189499,50.0,1132.6561
2024-09-10 14:00:00+00:00,29.189499,48.0,1084.1313
2024-09-10 15:00:00+00:00,29.8895,45.0,966.1636
2024-09-10 16:00:00+00:00,29.2895,43.0,786.77386
2024-09-10 17:00:00+00:00,27.7395,42.0,558.17334
2024-09-10 18:00:00+00:00,25.6395,47.0,295.92984
2024-09-10 19:00:00+00:00,22.7895,60.0,69.115
2024-09-10 20:00:00+00:00,21.0895,67.0,0.0
2024-09-10 21:00:00+00:00,19.7395,71.0,0.0
2024-09-10 22:00:00+00:00,19.2395,73.0,0.0
2024-09-10 23:00:00+00:00,18.8395,76.0,0.0
2024-09-11 00:00:00+00:00,18.3395,80.0,0.0
2024-09-11 01:00:00+00:00,17.9895,83.0,0.0
2024-09-11 02:00:00+00:00,17.5395,86.0,0.0
2024-09-11 03:00:00+00:00,17.0895,90.0,0.0
2024-09-11 04:00:00+00:00,16.7895,91.0,0.0
2024-09-11 05:00:00+00:00,16.6395,94.0,0.0
2024-09-11 06:00:00+00:00,16.439499,97.0,0.0
2024-09-11 07:00:00+00:00,17.4895,94.0,114.92188
2024-09-11 08:00:00+00:00,19.439499,86.0,383.98154
2024-09-11 09:00:00+00:00,21.3395,76.0,636.5577
2024-09-11 10:00:00+00:00,22.8395,71.0,849.9444
2024-09-11 11:00:00+00:00,24.5395,65.0,1009.5739
2024-09-11 12:00:00+00:00,26.0895,59.0,1104.5425
2024-09-11 13:00:00+00:00,27.5895,50.0,1128.3539
2024-09-11 14:00:00+00:00,28.3895,47.0,1079.3628
2024-09-11 15:00:00+00:00,27.7395,47.0,960.8889
2024-09-11 16:00:00+00:00,26.8895,47.0,780.9885
2024-09-11 17:00:00+00:00,25.7895,48.0,551.9075
2024-09-11 18:00:00+00:00,24.0895,56.0,289.24628
2024-09-11 19:00:00+00:00,22.189499,65.0,65.68028
2024-09-11 20:00:00+00:00,20.9895,75.0,0.0
2024-09-11 21:00:00+00:00,20.0395,81.0,0.0
2024-09-11 22:00:00+00:00,19.3395,85.0,0.0
2024-09-11 23:00:00+00:00,18.689499,89.0,0.0
2024-09-12 00:00:00+00:00,18.189499,92.0,0.0
2024-09-12 01:00:00+00:00,17.8895,94.0,0.0
2024-09-12 02:00:00+00:00,17.6395,95.0,0.0
2024-09-12 03:00:00+00:00,17.0395,96.0,0.0
2024-09-12 04:00:00+00:00,16.8895,97.0,0.0
2024-09-12 05:00:00+00:00,16.7395,97.0,0.0
2024-09-12 06:00:00+00:00,16.5895,97.0,0.0
2024-09-12 07:00:00+00:00,17.0895,96.0,113.13816
2024-09-12 08:00:00+00:00,18.8895,88.0,380.48462
2024-09-12 09:00:00+00:00,21.1395,77.0,633.1336
2024-09-12 10:00:00+00:00,23.1395,69.0,846.45966
2024-09-12 11:00:00+00:00,25.3395,60.0,1005.8972
2024-09-12 12:00:00+00:00,27.2395,48.0,1100.5573
2024-09-12 13:00:00+00:00,28.9895,42.0,1123.9642
2024-09-12 14:00:00+00:00,30.2895,35.0,1074.5005
2024-09-12 15:00:00+00:00,31.3895,34.0,955.51733
2024-09-12 16:00:00+00:00,31.3395,36.0,775.10645
2024-09-12 17:00:00+00:00,30.4895,43.0,545.5488
2024-09-12 18:00:00+00:00,28.0395,46.0,282.47787
2024-09-12 19:00:00+00:00,25.439499,50.0,62.205112
2024-09-12 20:00:00+00:00,23.1395,61.0,0.0
2024-09-12 21:00:00+00:00,21.8895,63.0,0.0
2024-09-12 22:00:00+00:00,20.8395,67.0,0.0
2024-09-12 23:00:00+00:00,20.2895,71.0,0.0
2024-09-13 00:00:00+00:00,19.939499,73.0,0.0
2024-09-13 01:00:00+00:00,19.5395,75.0,0.0
2024-09-13 02:00:00+00:00,19.5895,74.0,0.0
2024-09-13 03:00:00+00:00,18.7895,76.0,0.0
2024-09-13 04:00:00+00:00,17.9895,81.0,0.0
2024-09-13 05:00:00+00:00,17.939499,81.0,0.0
2024-09-13 06:00:00+00:00,17.7895,83.0,0.0
2024-09-13 07:00:00+00:00,18.7395,78.0,111.34425
2024-09-13 08:00:00+00:00,21.7895,65.0,376.96085
2024-09-13 09:00:00+00:00,24.9895,56.0,629.67004
2024-09-13 10:00:00+00:00,27.7395,48.0,842.92114
2024-09-13 11:00:00+00:00,30.3395,40.0,1002.15533
2024-09-13 12:00:00+00:00,32.6395,34.0,1096.4962
2024-09-13 13:00:00+00:00,33.9895,28.0,1119.49
2024-09-13 14:00:00+00:00,34.5895,26.0,1069.5476
2024-09-13 15:00:00+00:00,34.4395,27.0,950.0532
2024-09-13 16:00:00+00:00,33.4395,32.0,769.1343
2024-09-13 17:00:00+00:00,32.1395,39.0,539.1055
2024-09-13 18:00:00+00:00,30.2395,47.0,275.63254
2024-09-13 19:00:00+00:00,27.7895,53.0,58.692787
2024-09-13 20:00:00+00:00,25.8395,60.0,0.0
2024-09-13 21:00:00+00:00,24.6395,63.0,0.0
